review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R2GRSSTHQ1A4N7,B0BZTCXG6T,5.0 out of 5 stars I love all panasonic earbugs,Michael S. Renz,5,I love Panasonic earbuds. The cordless are a little bit heavier than the corded that I'm used to but that is expected.,"Reviewed in the United States December 26, 2023",AHSNKOXFTKA7VDNRIIH4U57P27EA,TRUE,0,Style: Earbuds
R1TDPHHVA3QYRZ,B0BZTCXG6T,5.0 out of 5 stars Very good headphones!,Armenak Piliposyan,5,"They are very good quality and design headphones, I will recommend them to everyone","Reviewed in the United States January 24, 2024",AGCS3CZXC5J3H47NXKR5FXIHQWAA,TRUE,0,Style: Earbuds with Noise Cancelling
R2ZM9RU8Y9S2MF,B0BZTCXG6T,5.0 out of 5 stars Christmas gift,Daddy didn't raise no girls.,5,"Sturdy, compact earbuds, charge in their case.","Reviewed in the United States February 22, 2024",AFNDKX254QHAFBZTL53SURUC6RLA,TRUE,0,Style: Earbuds with Noise Cancelling
R2WJD0JNFU5ZFC,B0BZTCXG6T,2.0 out of 5 stars The right side stop working.,Joseph,2,The right side stop working,"Reviewed in the United States April 12, 2024",AGC46DYTQMQOXDDXMG4U3C6YFHJQ,TRUE,1,Style: Earbuds with Noise Cancelling
R3BR1LVK6LBDNS,B0BZTCXG6T,5.0 out of 5 stars Worth every penny,fernbass,5,"This eardbuds are great for everyday use, and norma volume music listening. Spending more on other options wouldn’t make any sense…","Reviewed in the United States December 3, 2023",AEAERBADE3YRATOCE6US4BQTLUBQ,TRUE,2,Style: Earbuds
R2I0JT05JJ10QV,B0BZTCXG6T,5.0 out of 5 stars Good battery life,HOWARD   LUDFORD,5,"So far so good good battery life ,,and fits comfortably in ear .","Reviewed in the United States November 30, 2023",AEUXCK7WJ6IL2BJMIOKQEFA27MPA,TRUE,0,Style: Earbuds
R3NK2LXCQKXSJF,B0BZTCXG6T,5.0 out of 5 stars Very clear.,Christopher Crowe,5,Love em. No problem whatsoever.,"Reviewed in the United States January 9, 2024",AH5HGL4N3XAKCJ6MJ22Z3C5K276A,TRUE,0,Style: Earbuds
R2JTKCUZL4HUV0,B0BZTCXG6T,5.0 out of 5 stars Fast delivery,Tisna Pramana,5,"fast response, good quality","Reviewed in the United States January 15, 2024",AFQVFJHKWN7O5XWCCZ4OCW6SPDNA,TRUE,0,Style: Earbuds
R3ENGD28X751VW,B0BZTCXG6T,5.0 out of 5 stars Very good,David Karapetyan,5,Very good product,"Reviewed in the United States January 4, 2024",AFAUA5O4RGQUMTGZTXSKEJ4KYH2Q,TRUE,0,Style: Earbuds
R3IWOC5HNIHLLB,B0BZTCXG6T,5.0 out of 5 stars Great Product,LUSHANA PLEASANT,5,Well packaged and the product works as it should.,"Reviewed in the United States November 24, 2023",AFEE6Q376GQA427EQCVJKFZU7KFQ,TRUE,1,Style: Earbuds
R3FGQW0UX7UCWI,B0BZTCXG6T,5.0 out of 5 stars Everything good. Thanks,ThanhLe,5,Everything good.,"Reviewed in the United States January 3, 2024",AEKM6CU3767QKHIFIIP36DDY5Z6Q,TRUE,0,Style: Earbuds
R2DB6PDUPN3VHS,B0BZTCXG6T,"5.0 out of 5 stars Good sound, especially bass.",Jerry Van De Walker,5,These buds fit comfortably and deliver rich sounds. A great value considering the price.,"Reviewed in the United States October 18, 2023",AF6BVF5RIOCFENSRXTGRBV23FZSA,TRUE,2,Style: Earbuds with Noise Cancelling
R26U3Y1PTM0VSP,B0BZTCXG6T,5.0 out of 5 stars NA,Patsy Lacey,5,Like,"Reviewed in the United States January 3, 2024",AHKJDOYRL3L3XVSI23D2WXFN6X5A,TRUE,0,Style: Earbuds with Noise Cancelling
R1S44AJY1K9ODN,B0BZTCXG6T,5.0 out of 5 stars relevant,Leonid  A.  Blank,5,"everything is great, comfortable, beautiful and beautifulwork great and excellent","Reviewed in the United States October 28, 2023",AHWZYRNXXPM7Y7LJVBQJ77H3B2AQ,TRUE,0,Style: Earbuds
R3GGA42K51LKXL,B0BZTCXG6T,2.0 out of 5 stars Ok for audio and noise cancelling but…,anthony,2,Terrible call quality,"Reviewed in the United States February 25, 2024",AHCATU5IAJ5DKNMZFOGRP7HHG5LA,TRUE,0,Style: Earbuds with Noise Cancelling
RAZL3A5Z81NB6,B0BZTCXG6T,"2.0 out of 5 stars Didn't fit my ears at all compared the old ErgoFit models (RP-TCM125, RP-HJE125E, RP-HJE120)",SamD,2,"Was excited to see Panasonic released ErgoFit True Wireless Earbuds. Very disappointed that they didn't fit my ears at all compared to the old ErgoFit models that I own (RP-TCM125, RP-HJE125E, RP-HJE120). Tried different brands and only the old ErgoFit models fit right so far.Please let me know if anyone knows any other brands of true wireless earbuds that have the same fit as the old ErgoFit RP-TCM125, RP-HJE125E, RP-HJE120.","Reviewed in the United States May 12, 2023",AF3C7LRQCNKW5JM2RNCEBRCOGFEQ,TRUE,31,Style: Earbuds with Noise Cancelling
R2UYWPNWSR0KX1,B0BZTCXG6T,1.0 out of 5 stars Not working,Mohammad Ali,1,Got the device. Right side of the bud never worked. It never got connected. Only using the left bud which is working. Rest assured never buy the used product.,"Reviewed in the United States June 10, 2024",AFB2EEHQZN3XWGMQCUKRJ3VJWXEA,TRUE,0,Style: Earbuds
RSQF5J7BKWLCM,B0BZTCXG6T,2.0 out of 5 stars Quilty,Philip Flores,2,"You can hear good, but everyone says I sound like a robot that you can barely hear","Reviewed in the United States October 16, 2023",AF4GJZ72X2LA2ULGQT4ROIUBNWGQ,TRUE,1,Style: Earbuds with Noise Cancelling
R287TRDJ6IOJX3,B0BZTCXG6T,1.0 out of 5 stars Very low volume,Tolga U.,1,The max level of sound is not even high. Useless device.,"Reviewed in the United States April 7, 2024",AGHCYGLVYSIARH5XZ26GM27HJGBQ,TRUE,0,Style: Earbuds with Noise Cancelling
R2OZQC8SMF3ZSQ,B0BZTCXG6T,1.0 out of 5 stars Weak,Amazon Customer,1,People can’t hear you,"Reviewed in the United States April 3, 2024",AHZRIGYNF4VZ5UEDCOWLCKZMVTIA,TRUE,0,Style: Earbuds with Noise Cancelling
R1GX24U0M4KK11,B0BZTCXG6T,1.0 out of 5 stars Garbage,Scott,1,Sound quality is terrible. I've had corded Panasonic ear buds and they had great bass and sound quality. These are tinny and lack bass.,"Reviewed in the United States November 25, 2023",AF6Y6WAV35C4GV2HIEU5OQHBQ7TQ,TRUE,1,Style: Earbuds
R3TKGTVXB1AT5A,B0BZTCXG6T,1.0 out of 5 stars Poor quality,JX,1,Poor quality of this Wireless Earbuds. and the volume is extremely low and you cant hear clearly at all.,"Reviewed in the United States December 2, 2023",AGCIJGK5BTLUVB6YZW2PBL6HAVBA,TRUE,0,Style: Earbuds
R1AIZN73ZEO3FC,B0BZTCXG6T,1.0 out of 5 stars Misleading,Joni Pruitt,1,It was refurbished and didn’t work no where in product info did it say refurbished,"Reviewed in the United States December 31, 2023",AGJJY3U4JUHGWAQ7OV2SSIO6HNQQ,TRUE,0,Style: Earbuds with Noise Cancelling
R38ERBGXFC1CVT,B0BZTCXG6T,1.0 out of 5 stars Very disappointed,max,1,The touch control doesn’t work.,"Reviewed in the United States January 30, 2024",AGZHFXVWBGM4SYEFEFJZ4MNKLJSQ,TRUE,0,Style: Earbuds with Noise Cancelling
R3R530MMLQC36W,B0BZTCXG6T,1.0 out of 5 stars I got a damaged item. in which the right bud sometimes works and sometimes doesn't work,MElias,1,"I knew that it is not brand new. However, I didn't expect problems with using it.","Reviewed in the United States November 17, 2023",AGKV7DE34YFQEESQNQOELTYB5YMA,TRUE,0,Style: Earbuds with Noise Cancelling
R1QHQK1FQWWPWK,B0BZTCXG6T,1.0 out of 5 stars cant hear them volume way too low!!!!!,billr,1,cant hear them,"Reviewed in the United States January 17, 2024",AG5SNS6ORKRAAQFFQDGGCGYWJ26Q,TRUE,0,Style: Earbuds with Noise Cancelling
R2ENSM2PTY2IRE,B0BZTCXG6T,1.0 out of 5 stars Not ergonomic,Sum,1,Hurts my ear canal too quickly. Bluetooth connection loses too easily. Sounds great though,"Reviewed in the United States August 24, 2023",AE7QBP3EPCNVVHNLRNAZKVSRIEXA,TRUE,2,Style: Earbuds
R1VLXQSFYR07F9,B0BZTCXG6T,"4.0 out of 5 stars Solid product for the price, but not hifi.",hi viz backpack,4,"These earbuds are great! They pair with my phone quickly and reliably. Battery life is certainly all I need. They work great for phone calls / Zoom. Plastic is solid, etc. Panasonic engineers really did a good job with all these important ""liveability"" considerations.Where these earbuds fall short is sound quality. I'd say fidelity from these is in the ballpark of television sound. For news, podcasts, audiobooks, social media, they're smooth and spoken content is perfectly intelligible. But you won't see YoYo Ma listening to music with them. I mean, c'mon, they cost $25-$30. If you want high fidelity, open your wallet.When listening to music, I have other very good options for hifi playback. These little Panasonics are for carrying in my pocket day to day, and if one gets lost, it's not the end of the world thanks to their low price.","Reviewed in the United States February 11, 2024",AF3NWMA5PZNYRT7GUR4SJL4UYOIA,FALSE,0,Style: Earbuds
R1UP1UTTWDI6CH,B0BZTCXG6T,5.0 out of 5 stars Very nice,Bridgette,5,"Being a huge fan of the Panasonic ergofit wired buds, these were a prime choice for my first pair of Bluetooth earbuds ever. Suffice to say I love Bluetooth earbuds now and will never go back to wired. These buds are great. The charge lasts forever. With a good custom EQ, and Dolby Atmos ON, they provide very nice bass and clear voices. The sound quality is on par with the wired version, all things being equal, as these do have the extra bass from their larger drivers.The buds are black, clean, and no fuss with a neat little angle in them for the ""ergo-fit"" gimmick. I don't think they fit any better than other earbuds, but they do look nice. The buds are also quite large with their 10mm drivers, almost seeming oversized. This gives them a more expensive look.Unlike my husband's other brand of wireless buds, these buds have NO LEDs on the buds themselves, which I quite enjoy. No annoying red/blue lights blinking constantly, and also saves battery, I imagine.Pairing was very simple and quick on my S20 Ultra, without reading any instructions whatsoever, and just opening the case, they immediately showed in the Bluetooth connection and paired quickly. They seem to pair far faster and more reliably than my husband's wireless buds. Simply turn bluetooth on, and tap ""RZ-B310W"". My husband's initial set up for his buds was an annoying dance of pairing each bud separately, and opening and closing the case. These buds both pair at same time, every time for me, and can connect even when they're inside the case charging.The case is nice, minimalistic and has a nice magnetic snap close. No LED screen like my husband's earbuds, but I find that an unnecessary expense. There's a little red LED light to show when it's charging. The tiny case holds many hours of charge, and I'm surprised daily that the buds just keep going, even though I'm wearing them a good portion of the day.The buds snap magnetically into their ports, and I will admit it can be a pain when you go to put them back in figuring out which one goes in which port, as they only go in one way.The buds fit in my ears is ""OK"", not perfect. I have small ear canals. They do stay in, but I can tell when the seal gets broken if I smile or laugh and they move out of place the tiniest bit.That's a small annoyance rather niche for people with tiny ear canals like myself though.I never read the instructions so figured out by trial and error how to activate the different modes and things like pause. Currently to change mode, I cup my palm against the bud as if to push it further in my ear for a couple seconds until I hear the voice over saying what's been activated. Still haven't figured out exactly where to touch and hold with one finger to change modes, but my way works for me.To pause/play, I press a fingertip against the round back of the bud. Unfortunately it's probably quicker to just use your phone to pause/play, as you cannot just tap the bud but have to press and hold for a second. On the other hand, that's a positive as it's much harder to accidentally hit it, unlike my husband's buds, where he often hangs up mid-call because he pushed the bud for a split second to get it back in his ear fully.So, about the noise cancellation, it's pretty nice! There's definitely a noticeable difference between the three modes. I didn't buy these for noise cancelling, but wanted to try it out as I've never had noise cancelling buds.There's ""Ambient Sound"", which amplifies your surrounding noise to hear comfortably even while wearing earbuds. Makes hearing others, and safety sounds like traffic, loud and clear. Not ideal to use when just chilling at home, as it makes surrounding noise very loud, but great in public or if walking/jogging/biking on a road or having a conversation with someone else.There's the option ""Off"" which seems to be just the default experience of wearing normal earbuds. Sound is slightly muffled, but still comes through.Finally, the option for ""Noise Cancelling"", which is quite striking when you use it for the first time. In my room with an AC on and white noise in the background, it dramatically lowered the apparent noise coming into my ears to a near imperceptible whisper. If I didn't know better, I would've thought there was NO AC or white noise in my room and it was near-silent.So, the noise cancellation works great for continuous sounds, yes. But other dynamic noises like human voices, it doesn't work as well. If you are buying these for the noise cancelling element, like if you, say, live in a noisy house and want to sleep better at night, I'd choose a more robust set with great active noise cancelling. Or if you just want to drown out ALL noise around you. But I will say, with noise cancelling on, and some brown noise playing on the buds from YouTube, that would provide a good night's sleep in a noisy home for sure, and it's been done many times by myself since getting these buds.... Only issue is finding them in the morning as they inevitably fall out with my tossing and turning!But I didn't buy these for noise cancelling, though it was a gimmick I wanted to try. I bought these for sound quality, and they deliver, when set up correctly. I've never been one to just use the default sound settings on my phone/PC for any pair of buds I've had, but my initial impression from the DEFAULT EQ on my S20 Ultra was that, out of the box, the buds were too bass-forward for me, at the loss of necessary mids and highs. They sounded a bit, muffled. In music, I prefer the voice to be at the forefront and crystal clear in the genres I enjoy. I also listen to a lot of podcasts, so I quickly did a custom EQ to suit my needs, and I recommend everyone does for *any* pair of headphones they have, as it can make a huge difference. I do listen to rap and hip-hop occasionally, but if that is your *predominant* preference, these may be perfect for you out of the box without adjustment. For other genres and general listening, in my opinion, these are too bassy. I want the bass to be there, but not as front as it comes in these earbuds.There's a nifty setting on the newer android phones to make a custom EQ right in the sound settings without a separate app, and even a way to get a personalized EQ by testing your hearing, to adjust for the loss of perception that comes with age. I recommend playing around with that and making your own custom equalizer to suit your needs if you don't like the initial sound quality.It's exceedingly rare I get a pair of headphones that sound to my liking out of the box, as these days heavy bass is so championed.All that being said, I'm very satisfied with my first set of wireless buds, and I think Panasonic knocked it out of the park at this price point, just like they did with the ergo-fit wired buds I've loved for years.","Reviewed in the United States June 24, 2024",AEYM6LOYQKQ5PPKYPSKIHFOCX3GQ,FALSE,0,Style: Earbuds with Noise Cancelling
RVLTD74FDI1IH,B0BZTCXG6T,"4.0 out of 5 stars For the price they are pretty good, but not a great fit for my son",Nat Rous,4,"The sound is pretty good for earbuds in this range, I think. But they can be a little hard to get to stay in your ear. I had gotten them for my teen son, but he had trouble keeping them in his ears because they wouldn't seat well.Anyway, I use them as a backup now, and they work ok. They aren't uncomfortable, although I do worry I'm going to knock them out.Battery life is ok for me - though I just wear them an hour at a time, then back in the case. I don't know really know how long they'd go if you listen all day.","Reviewed in the United States December 8, 2023",AGAH4S4MBLCSPLH4LWHPMF3JNHRQ,FALSE,0,Style: Earbuds
R3NPY1F9JHC976,B0BZTCXG6T,4.0 out of 5 stars Quite impressive,Yan L.,4,"The Panasonic ErgoFit True Wireless Earbuds with Noise Cancelling have impressed me with their exceptional sound quality and convenient features. From their sleek design to their powerful audio performance, these earbuds provide a satisfying listening experience that will elevate your music enjoyment.The first thing that caught my attention was the ergonomic design of the earbuds. They fit snugly and comfortably in my ears, thanks to the multiple sizes of ear tips included in the package. The lightweight construction ensures extended periods of use without discomfort, making them suitable for daily activities or intense workout sessions.The sound quality delivered by these earbuds is truly remarkable. The built-in noise cancelling technology effectively blocks out ambient noise, allowing you to fully immerse yourself in your favorite tunes. The audio is crisp, clear, and well-balanced, with a particular emphasis on the powerful bass response. The XBS (Extra Bass System) feature adds depth and richness to the low-end frequencies, enhancing the overall listening experience, especially for bass enthusiasts.With Bluetooth 5.3 connectivity, pairing the earbuds with my device was seamless and hassle-free. The wireless connection remained stable even when moving around, and I experienced minimal latency while watching videos or playing games. The touch controls on the earbuds provide easy access to playback controls, volume adjustment, and even voice assistant activation, making it convenient to manage your audio on the go.The included charging case is compact and sleek, serving as a secure storage solution for the earbuds while also providing additional battery life. The case's built-in battery can recharge the earbuds multiple times, ensuring that you can enjoy your music throughout the day without worrying about running out of power. The USB-C charging port offers fast charging capabilities, minimizing the downtime between listening sessions.While the Panasonic ErgoFit True Wireless Earbuds deliver excellent sound quality and convenient features, there are a few areas where they could be further improved. The battery life of the earbuds themselves could be extended, as they offer around 4-5 hours of continuous playback, which may not be sufficient for long trips or extended listening sessions without access to the charging case. Additionally, the touch controls on the earbuds can sometimes be overly sensitive, leading to accidental commands.Overall, the Panasonic ErgoFit True Wireless Earbuds with Noise Cancelling offer an impressive audio experience, combining powerful bass, effective noise cancelling, and convenient features in a compact design. Whether you're a music lover, a fitness enthusiast, or someone who appreciates wireless freedom, these earbuds deliver on their promise of immersive sound and provide great value for their price.","Reviewed in the United States June 13, 2023",AEG5NYGZDCB5CQWBIIR2YPNZFQQA,FALSE,4,Style: Earbuds with Noise Cancelling
R1GTMZ7X8PAZVM,B0BZTCXG6T,4.0 out of 5 stars A good performer,WT,4,"The Panasonic RZ-B310W is not currently compatible with the Panasonic Audio Connect app so you are limited to the controls available on the earbuds and there isn't an equalizer. Controls available using the touch panels on the earbuds include music control (pause, forward, backward) and sound control (ANC, ambient sound, off). Unfortunately, sound control toggles from ANC to Off to Ambient Sound. This means it takes two touches to go from ANC to Ambient Sound and I find that to be a bit annoying. I prefer going from ANC to Ambient to Off. You can also turn the buds on or off using the touch panels. The earbuds are lightweight, comfortable and fit my ears well. I can get a good seal using the included eartips and the sound isolation is very good. Construction quality is excellent as you would expect from Panasonic. The charging case is small and will easily slip into a pocket.The earbuds are tuned too bright for my liking. I use the equalizer in my music app to tune the earbuds. The bass is strong without being boomy but sounds a bit loose. The overall sound signature is V-shaped but pleasing to the ear. However, you must get a good seal or the sound is really messed up, with little bass, no midrange and shrill highs. These earbuds are not for critical listening but if you want something for casual listening while commuting or working at your desk, give these a try.Noise isolation and bass response depends on your achieving a good fit with one of the included eartips. If you can't get a good seal, the bass will be nearly non-existant and the treble will overpower everything.Active noise cancellation is better than I expected. It isn't at the level of the Sony WF-1000XM4 or Bose QuietComfort Earbuds 2 but it does reduce a significant amount of low frequency noise, like the roar of jet engines. To be honest I wasn't expecting this level of noise cancellation in a $99 earbud. It also does a fair job of reducing office noises.I don't normally use earbuds to make to take calls so I haven't checked the voice quality during calls.Overall, I'm very pleased with the RZ-B310W. I can easily recommend them as one of the best I've used under $100. A good value.","Reviewed in the United States May 9, 2023",AHZKXYBFWRA53YQ6TPGOZN3DQQEA,FALSE,0,Style: Earbuds with Noise Cancelling
RYSBT2D2ZXIFR,B0BZTCXG6T,3.0 out of 5 stars Fine for the Price - But I Have Quirks,Romain,3,"Overall, I think these earbuds are good for the price point, but it has a few quirks that make using them less enjoyable.Sound Quality is its best feature. I tested them against my son's AirPods Gen 2 and my AirPod Pros Gen 1 on an iPhone via Apple Music. My go to song to test listening devices is Ray Charles ""Georgia on my Mind"" (mid volume). That song has a lot happening, and I can pick-up how well the device is as letting you hear all the details. I thought the Panasonic sounded better than the AirPod, and it held its own against the AirPod Pro. Had I played other songs, I think the Pro would win outright because of Spatial Audio features. For added fun, I listen to the track with a wired Beats earbud (lighting cord), and that beat all 3 of them.Ergonomics is Terrible. As others have mentioned, just to get it out of the case is a challenge, if you have larger fingers. When you take it out of your ears, it still plays. That is not necessarily a bad thing, but worth nothing. The case is nice looking but it does not have a sturdy feel. I case see it cracking with a moderate fall to the ground.Software and Other Quirks makes it hard to love. To start, there was no feedback on the case to tell you when it was fully charged, charging the case or charging the ear buds. Same goes with low battery. I could not make out when I needed to charge it, other than waiting for it to not play or connect. Perhaps the app is suppose to help with that? With a good app, it probably would be manageable.It's a very possessive device. As mentioned, I have multiple buds. If I start using the Panasonics, and decide to switch to another device, the Panasonics kept trying to jump back in, even when the buds were in the case. I don't know if I got a bad one or what, but a few times I had to move it away from my phone to get it to not try to take over.If it will be your only bluetooth listening device, and you don't plan on using the buttons, I think it would be fine. For me, I am already slotting the Panasonics as my TV at night device or another dedicated source to avoid it getting confused.","Reviewed in the United States May 17, 2023",AEYMAQNZ7LDD6SWFBFCYN7UCFBLA,FALSE,6,Style: Earbuds
R2VOU38A4NGX3B,B0BZTCXG6T,3.0 out of 5 stars Touch controls are difficult to use and don't work with Android phone,Olivia,3,"These headphones have some positives, but in general I don't think they are worth the money. You can get better earbuds for cheaper than this.To start with, the things I like about them: the fit. I like that they are angled into my ears, and stay in very securely. They come with different headphone tips, although the default ones were just fine for me. I've used these while running and don't slip around or start to fall out.I think the sound is decent -- not great, but not terrible. The bass is well balanced. I also use these for video calls and people report they can hear me well. In video calls, other people's voices sound slightly harsh, which I don't love. But they are definitely servicable sound. If you're really into audio balancing, you probably won't like these, though.The noise cancelling is also somewhat mediocre. I can kinda tell it's doing something, but when people are talking nearby or my dogs bark elsewhere in my house, I can hear it. They don't have the kind of noise cancelling where you put on and remove your headphones and can really notice the difference the noise cancelling makes.The thing I like the least about these are the touch controls. They are really tough to get to work and they don't work beyond play/pause with my Android phone (Pixel 7 pro). When I use these paired to my computer, I have to really focus on how I tap and where exactly my finger lands to get the controls to respond. If I'm wearing these out while running, I have to stop running and hold still to get the play/pause to work. Otherwise, if I'm paired with my phone, I can't get it to advance/repeat track or change volume. I tried downloading the Panasonic devices app, thinking that might be the issue, but I can't get that to work at all (it never pairs with the headphones and is stuck in a loop).In the end, these aren't worth the money to me. I'd rather spend more for a more solid product that works, like Airpods or GalaxyBuds, or go for a cheaper pair that might not have the nice fit, but has more functional touch controls.","Reviewed in the United States June 4, 2023",AGNYUVQAVT6VARWZ5ZNRSFDH3BNQ,FALSE,6,Style: Earbuds with Noise Cancelling
R1X5DJA9RJ2OID,B0BZTCXG6T,4.0 out of 5 stars Punchy sound and a comfortable fit,expatbrit,4,"These are impressive earbuds that do a lot of things right and only come up short in 2 areas.The sound is bass heavy, as expected from the XBS feature, and it can produce some really meaty lows, but this can be dialed down with a good equalizer.Out of the box they sounded a little underwhelming but they improved steadily after a dozen hours or so. I still prefer the more enveloping sound of my Soundpeats buds, but these are more than acceptable, especially with a high bit rate streaming service.There's plenty of volume on tap and the Bluetooth range is a little more than 30 feet, about par for the course across similar products.Panasonic is always good at proving clear instructions, but only the quick start guide is useful here, with picture based instructions. The little booklet offers safety advice in multiple languages, an odd inclusion.One thing these RZs excel at is comfort. Once you find the right rubber tips (3 sizes included) then they stay put, some of the best I've tried. Even talking and eating couldn't shift them, a rare find in my experience. These would make excellent buds for the gym.Battery life is a key selling point on the box, and it's proving correct so far; with minimal charging and extended use, no 'battery low' warning yet. Charging is via a USB C type port, widely becoming the standard these days.One downside is the fiddly shape of the bud and the case, it's all too smooth with no real area to grip, so getting them out of the case takes practice. The touch controls are also slow to respond but work well enough once you get the right zone at the top of the stalk.There's no noise cancelling to speak of (I have tested them on a plane) but they don't claim to have it, so that's OK.For the user looking for a good all-round set of wireless buds, from a household name that will almost certainly be around to honor a warranty in years to come, these are a solid value.","Reviewed in the United States June 1, 2023",AFMRUDC57F6M2LQATDMSNGXBHU3A,FALSE,3,Style: Earbuds
R2E8WJH3WQ07TL,B0BZTCXG6T,4.0 out of 5 stars An affordable option that deliver good results on sound quality and functionality,Kevin,4,"Although I am not a power-user when it comes to wireless earbuds, I am picky when it comes to comfort, and most importantly, sound quality. For may years now I have used AirPods and AirPods Pro models. I have generally been very satisfied with them, with the latter being a little less comfortable for me than I would prefer, and sound quality of both being on the above average side. And as far as functionality, they have worked pretty much flawlessly for me.When I saw these Panasonic ErgoFit earbuds, they seemed to boast the features that I tend to look for – good sound, Bluetooth connectivity, noise cancelling, a portable charging case – and of course, good sound quality with good base.My overall impression of the Panasonic’s is on the good side of the spectrum. As far as sound quality, in my opinion, I have found them to be on par with my AirPod Pros, and better than my standard AirPods, but that should be expected given that the Panasonics seal in your ears just like the AirPod Pros do. I’ve also found the noise cancelling and ambient sound modes to work very well. I would however give the edge to the Pros on ambient sound mode. The Panasonics have something of a white-noise in the background when using ambient sound mode, and it is noticeable when you are not playing music.On phone calls, I can hear very clearly, and based on my testing, callers can also hear me very clearly, so the microphones do a very good job on phone calls. I would say that they seem to pick up a little more ambient noise than my AirPods, and callers can hear more background noise when speaking to me. But overall, unless you are doing something noisy, they work fine.As far as fitment goes, I’ve found these to be bulkier than my Airpods and AirPod Pros. I would also say they are just slightly less comfortable than the Pros as well. But, given the activities that I use “ear-sealing” earbuds for, like jogging, mowing the lawn and working outside, I find them to be more than comfortable enough. Comfort is very subjective, so these may or may not be a good option for you.As to overall build quality, the Panasonic earbuds themselves feel solid and well made. The case on the other hand has something of an empty feeling to it, unlike the Apple cases which feel sturdy and well made. But regardless, the case works just fine, which ultimately is what matters.I have noticed that the Bluetooth connection with the Panasonics is not as resilient as it is with either pair my AirPods. In an open and unobstructed environment, the reliability of the connection, and the range of the connection is perfectly fine. However, if you introduce obstructions and if you change the orientation of your body, you will start losing the connection. If you keep your phone on your person this should not be a problem, but I like to place my phone down somewhere safe while I am mowing or if I am working on projects outdoors, and I have been annoyed by the tendency of the connection to drop more often than the AirPods do.So overall, what do I think about the Panasonic ErgoFit earbuds? Well, I like that you can get good sound quality while listening or speaking - and out of earbuds for under $100 dollars as not everyone has the money to purchase more expensive options. While the Panasonics lack some of the refinement of more expensive units, they put out good sound and offer the convenience of a portable charging case like their more expensive cousins. For working out, working outdoors, or just working around the house while jamming some tunes, I see these as an affordable option that shouldn't disappoint you, particularly as these are a value item in my opinion. I do feel like they could do a little bit better on the price though - $80 seems like an attractive figure, and the lower the cost gets under that $100 price point, the more attractive these Panasonics become.","Reviewed in the United States May 19, 2023",AENI5LOLYRFOHEFFXIF52VVR7CSQ,FALSE,1,Style: Earbuds with Noise Cancelling
R37HVKF2ASPJTI,B0BZTCXG6T,4.0 out of 5 stars Pretty great headphones.,Elizabeth Mays,4,"I unintentionally tested these out under some of the best conditions possible: a room full of teachers at their professional development at the beginning of a school year. The sound was amazing, and I was able to focus on what I was doing and what I was listening to instead of all the chaos around me... but the sound from all the other teachers talking and joking around me was not completely canceled. It was more like hearing them from underwater: I was aware of the sound, the tempo or cadence of people speaking, but couldn't make out what they were saying and a couple of times I had to figure out that someone was talking to me because they were trying to make eye contact. I could hear them speaking, but could not make out the words.They are very comfortable, and they last for a long time, and I think they are a good level of noise limiting, but not quite canceling.","Reviewed in the United States August 16, 2023",AGLLV5CA5XAOSRIYRED2MGJUPR6Q,FALSE,1,Style: Earbuds with Noise Cancelling
R3EDW5KWXBF5HI,B0BZTCXG6T,4.0 out of 5 stars I would order these again!,Customer Review,4,I ordered these for myself because my old earbuds stopped charging. These are a little bit too big for my ears but I have small ear canals. I would say for most folks these are going to be a nice and snug fit. They are comfortable and I don't even notice they are in my ears. I must say the sound quality is very good to excellent and the noise canceling really does block out noises in your immediate environment. These are the most expensive earbuds I have owned so far and I am not an expert at listening to music with earbuds. They were easy to connect with my Android Note 9 phone. The case has a built-in battery that recharges the earbuds as needed. A USB-C cord is provided and does a great job of fast charging (the webpage states a 15-minute charge gives 60 minutes of playback). I don't use them often but I would say I can use them both for roughly 5 hours plus on a single charge. The instructions state you can get 26 hours by using the charging case. The quality is very good and I am happy with these and the price is great.,"Reviewed in the United States August 16, 2023",AGLRFKBE7HRBV7PMSCO7LCN4R4BQ,FALSE,2,Style: Earbuds
